src/App.tsx(1945,4): error TS1005: ';' expected.
src/App.tsx(12645,18): error TS1381: Unexpected token. Did you mean `{'}'}` or `&rbrace;`?
src/App.tsx(12646,17): error TS17002: Expected corresponding JSX closing tag for 'div'.
src/App.tsx(12647,14): error TS1381: Unexpected token. Did you mean `{'}'}` or `&rbrace;`?
src/App.tsx(12649,13): error TS17002: Expected corresponding JSX closing tag for 'div'.
src/App.tsx(12650,11): error TS1005: ')' expected.
src/App.tsx(12856,9): error TS1128: Declaration or statement expected.
src/App.tsx(12857,7): error TS1109: Expression expected.
src/App.tsx(15219,9): error TS1161: Unterminated regular expression literal.
src/App.tsx(15222,19): error TS1136: Property assignment expected.
src/App.tsx(15222,21): error TS1005: ';' expected.
src/App.tsx(15223,11): error TS1005: '}' expected.
src/App.tsx(15240,9): error TS2657: JSX expressions must have one parent element.
src/App.tsx(15641,7): error TS1128: Declaration or statement expected.
src/App.tsx(15643,22): error TS1005: ',' expected.
src/App.tsx(15921,5): error TS1128: Declaration or statement expected.
src/App.tsx(15922,3): error TS1109: Expression expected.
src/App.tsx(15923,1): error TS1128: Declaration or statement expected.
src/App.tsx(16045,1): error TS1005: 'try' expected.
src/App.tsx(16047,5): error TS1472: 'catch' or 'finally' expected.
src/App.tsx(16048,4): error TS1128: Declaration or statement expected.
src/App.tsx(16057,13): error TS1128: Declaration or statement expected.
src/App.tsx(16065,1): error TS1128: Declaration or statement expected.
